id,log_feature,volume
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17391,feature 229,1
17391,feature 228,1
17391,feature 232,1
17391,feature 309,1
17391,feature 308,1
17391,feature 307,1
17391,feature 312,1
17391,feature 227,1
17048,feature 301,3
17048,feature 221,3
17048,feature 233,1
17048,feature 134,2
17048,feature 219,2
17048,feature 313,1
17048,feature 301,3
17048,feature 221,3
17048,feature 233,1
17048,feature 134,2
17048,feature 219,2
17048,feature 313,1
17048,feature 301,3
17048,feature 221,3
17048,feature 233,1
17048,feature 134,2
17048,feature 219,2
17048,feature 313,1
17048,feature 301,3
17048,feature 221,3
17048,feature 233,1
17048,feature 134,2
17048,feature 219,2
17048,feature 313,1
17048,feature 301,3
17048,feature 221,3
17048,feature 233,1
17048,feature 134,2
17048,feature 219,2
17048,feature 313,1
17048,feature 301,3
17048,feature 221,3
17048,feature 233,1
17048,feature 134,2
17048,feature 219,2
17048,feature 313,1
18315,feature 312,2
18315,feature 232,2
18315,feature 312,2
18315,feature 232,2
18420,feature 355,1
18420,feature 354,1
18420,feature 356,1
18420,feature 353,1
18420,feature 352,1
18420,feature 351,1
18420,feature 355,1
18420,feature 354,1
18420,feature 356,1
18420,feature 353,1
18420,feature 352,1
18420,feature 351,1
18420,feature 355,1
18420,feature 354,1
18420,feature 356,1
18420,feature 353,1
18420,feature 352,1
18420,feature 351,1
18420,feature 355,1
18420,feature 354,1
18420,feature 356,1
18420,feature 353,1
18420,feature 352,1
18420,feature 351,1
18420,feature 355,1
18420,feature 354,1
18420,feature 356,1
18420,feature 353,1
18420,feature 352,1
18420,feature 351,1
18420,feature 355,1
18420,feature 354,1
18420,feature 356,1
18420,feature 353,1
18420,feature 352,1
18420,feature 351,1
18461,feature 55,1
18430,feature 232,2
18430,feature 312,2
18430,feature 232,2
18430,feature 312,2
16699,feature 307,2
16699,feature 312,4
16699,feature 232,4
16699,feature 227,1
16699,feature 307,2
16699,feature 312,4
16699,feature 232,4
16699,feature 227,1
16699,feature 307,2
16699,feature 312,4
16699,feature 232,4
16699,feature 227,1
16699,feature 307,2
16699,feature 312,4
16699,feature 232,4
16699,feature 227,1
17451,feature 219,1
17451,feature 312,2
17451,feature 134,1
17451,feature 44,1
17451,feature 181,1
17451,feature 232,1
17451,feature 219,1
17451,feature 312,2
17451,feature 134,1
17451,feature 44,1
17451,feature 181,1
17451,feature 232,1
17451,feature 219,1
17451,feature 312,2
17451,feature 134,1
17451,feature 44,1
17451,feature 181,1
17451,feature 232,1
17451,feature 219,1
17451,feature 312,2
17451,feature 134,1
17451,feature 44,1
17451,feature 181,1
17451,feature 232,1
17451,feature 219,1
17451,feature 312,2
17451,feature 134,1
17451,feature 44,1
17451,feature 181,1
17451,feature 232,1
17451,feature 219,1
17451,feature 312,2
17451,feature 134,1
17451,feature 44,1
17451,feature 181,1
17451,feature 232,1
17886,feature 181,1
18478,feature 312,2
18478,feature 307,1
18478,feature 232,2
18478,feature 312,2
18478,feature 307,1
18478,feature 232,2
18478,feature 312,2
18478,feature 307,1
18478,feature 232,2
18516,feature 312,1
18516,feature 232,1
18516,feature 307,1
18516,feature 312,1
18516,feature 232,1
18516,feature 307,1
18516,feature 312,1
18516,feature 232,1
18516,feature 307,1
17834,feature 117,1
17834,feature 181,1
17834,feature 237,1
17834,feature 312,4
17834,feature 29,1
17834,feature 232,4
17834,feature 117,1
17834,feature 181,1
17834,feature 237,1
17834,feature 312,4
17834,feature 29,1
17834,feature 232,4
17834,feature 117,1
17834,feature 181,1
17834,feature 237,1
17834,feature 312,4
17834,feature 29,1
17834,feature 232,4
17834,feature 117,1
17834,feature 181,1
17834,feature 237,1
17834,feature 312,4
17834,feature 29,1
17834,feature 232,4
17834,feature 117,1
17834,feature 181,1
17834,feature 237,1
17834,feature 312,4
17834,feature 29,1
17834,feature 232,4
17834,feature 117,1
17834,feature 181,1
17834,feature 237,1
17834,feature 312,4
17834,feature 29,1
17834,feature 232,4
18504,feature 312,2
18504,feature 307,2
18504,feature 232,2
18504,feature 312,2
18504,feature 307,2
18504,feature 232,2
18504,feature 312,2
18504,feature 307,2
18504,feature 232,2
16811,feature 232,1
16811,feature 227,1
16811,feature 232,1
16811,feature 227,1
18265,feature 312,2
18265,feature 232,2
18265,feature 160,1
18265,feature 312,2
18265,feature 232,2
18265,feature 160,1
18265,feature 312,2
18265,feature 232,2
18265,feature 160,1
17201,feature 233,1
17201,feature 313,1
17201,feature 227,1
17201,feature 307,2
17201,feature 312,2
17201,feature 232,2
17201,feature 233,1
17201,feature 313,1
17201,feature 227,1
17201,feature 307,2
17201,feature 312,2
17201,feature 232,2
17201,feature 233,1
17201,feature 313,1
17201,feature 227,1
17201,feature 307,2
17201,feature 312,2
17201,feature 232,2
17201,feature 233,1
17201,feature 313,1
17201,feature 227,1
17201,feature 307,2
17201,feature 312,2
17201,feature 232,2
17201,feature 233,1
17201,feature 313,1
17201,feature 227,1
17201,feature 307,2
17201,feature 312,2
17201,feature 232,2
17201,feature 233,1
17201,feature 313,1
17201,feature 227,1
17201,feature 307,2
17201,feature 312,2
17201,feature 232,2
18455,feature 312,6
18455,feature 232,6
18455,feature 227,2
18455,feature 313,2
18455,feature 233,2
18455,feature 307,2
18455,feature 312,6
18455,feature 232,6
18455,feature 227,2
18455,feature 313,2
18455,feature 233,2
18455,feature 307,2
18455,feature 312,6
18455,feature 232,6
18455,feature 227,2
18455,feature 313,2
18455,feature 233,2
18455,feature 307,2
18455,feature 312,6
18455,feature 232,6
18455,feature 227,2
18455,feature 313,2
18455,feature 233,2
18455,feature 307,2
18455,feature 312,6
18455,feature 232,6
18455,feature 227,2
18455,feature 313,2
18455,feature 233,2
18455,feature 307,2
18455,feature 312,6
18455,feature 232,6
18455,feature 227,2
18455,feature 313,2
18455,feature 233,2
18455,feature 307,2
17959,feature 312,1
17959,feature 307,1
17959,feature 312,1
17959,feature 307,1
18284,feature 312,1
18284,feature 232,1
18284,feature 312,1
18284,feature 232,1
17987,feature 301,1
17331,feature 134,1
17331,feature 219,1
17331,feature 134,1
17331,feature 219,1
17565,feature 312,3
17565,feature 227,1
17565,feature 232,4
17565,feature 312,3
17565,feature 227,1
17565,feature 232,4
17565,feature 312,3
17565,feature 227,1
17565,feature 232,4
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17363,feature 160,1
17363,feature 307,1
17363,feature 312,1
17363,feature 95,1
17363,feature 301,1
17363,feature 358,1
17363,feature 44,1
17363,feature 357,1
17346,feature 307,1
17346,feature 312,1
17346,feature 307,1
17346,feature 312,1
18103,feature 232,1
18103,feature 312,2
18103,feature 232,1
18103,feature 312,2
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17501,feature 235,11
17501,feature 233,8
17501,feature 230,11
17501,feature 313,6
17501,feature 310,9
17501,feature 312,1
17501,feature 232,1
17501,feature 315,9
17501,feature 228,10
17501,feature 308,9
17920,feature 232,67
17920,feature 312,66
17920,feature 232,67
17920,feature 312,66
18038,feature 313,55
18038,feature 233,48
18038,feature 312,60
18038,feature 232,63
18038,feature 313,55
18038,feature 233,48
18038,feature 312,60
18038,feature 232,63
18038,feature 313,55
18038,feature 233,48
18038,feature 312,60
18038,feature 232,63
18038,feature 313,55
18038,feature 233,48
18038,feature 312,60
18038,feature 232,63
17146,feature 312,31
17146,feature 232,34
17146,feature 312,31
17146,feature 232,34
18523,feature 227,1
18523,feature 313,1
18523,feature 307,1
18523,feature 233,1
18523,feature 312,1
18523,feature 232,1
18523,feature 227,1
18523,feature 313,1
18523,feature 307,1
18523,feature 233,1
18523,feature 312,1
18523,feature 232,1
18523,feature 227,1
18523,feature 313,1
18523,feature 307,1
18523,feature 233,1
18523,feature 312,1
18523,feature 232,1
18523,feature 227,1
18523,feature 313,1
18523,feature 307,1
18523,feature 233,1
18523,feature 312,1
18523,feature 232,1
18523,feature 227,1
18523,feature 313,1
18523,feature 307,1
18523,feature 233,1
18523,feature 312,1
18523,feature 232,1
18523,feature 227,1
18523,feature 313,1
18523,feature 307,1
18523,feature 233,1
18523,feature 312,1
18523,feature 232,1
16689,feature 312,1
18172,feature 134,1
18172,feature 312,2
18172,feature 219,1
18172,feature 232,2
18172,feature 134,1
18172,feature 312,2
18172,feature 219,1
18172,feature 232,2
18172,feature 134,1
18172,feature 312,2
18172,feature 219,1
18172,feature 232,2
18172,feature 134,1
18172,feature 312,2
18172,feature 219,1
18172,feature 232,2
17644,feature 232,1
17644,feature 307,1
17644,feature 301,7
17644,feature 134,6
17644,feature 219,6
17644,feature 312,1
17644,feature 232,1
17644,feature 307,1
17644,feature 301,7
17644,feature 134,6
17644,feature 219,6
17644,feature 312,1
17644,feature 232,1
17644,feature 307,1
17644,feature 301,7
17644,feature 134,6
17644,feature 219,6
17644,feature 312,1
17644,feature 232,1
17644,feature 307,1
17644,feature 301,7
17644,feature 134,6
17644,feature 219,6
17644,feature 312,1
17644,feature 232,1
17644,feature 307,1
17644,feature 301,7
17644,feature 134,6
17644,feature 219,6
17644,feature 312,1
17644,feature 232,1
17644,feature 307,1
17644,feature 301,7
17644,feature 134,6
17644,feature 219,6
17644,feature 312,1
17617,feature 232,13
17617,feature 312,12
17617,feature 232,13
17617,feature 312,12
18487,feature 312,10
18487,feature 232,9
18487,feature 312,10
18487,feature 232,9
18526,feature 232,3
18526,feature 312,4
18526,feature 232,3
18526,feature 312,4
18149,feature 153,1
18149,feature 39,1
18149,feature 153,1
18149,feature 39,1
16711,feature 312,1
16711,feature 232,1
16711,feature 312,1
16711,feature 232,1
18073,feature 312,2
18073,feature 232,2
18073,feature 227,2
18073,feature 307,3
18073,feature 312,2
18073,feature 232,2
18073,feature 227,2
18073,feature 307,3
18073,feature 312,2
18073,feature 232,2
18073,feature 227,2
18073,feature 307,3
18073,feature 312,2
18073,feature 232,2
18073,feature 227,2
18073,feature 307,3
17737,feature 170,1
17906,feature 232,1
17906,feature 312,1
17906,feature 307,1
17906,feature 232,1
17906,feature 312,1
17906,feature 307,1
17906,feature 232,1
17906,feature 312,1
17906,feature 307,1
16924,feature 312,2
16924,feature 232,1
16924,feature 312,2
16924,feature 232,1
17073,feature 235,2
17073,feature 313,2
17073,feature 312,1
17073,feature 233,2
17073,feature 315,2
17073,feature 235,2
17073,feature 313,2
17073,feature 312,1
17073,feature 233,2
17073,feature 315,2
17073,feature 235,2
17073,feature 313,2
17073,feature 312,1
17073,feature 233,2
17073,feature 315,2
17073,feature 235,2
17073,feature 313,2
17073,feature 312,1
17073,feature 233,2
17073,feature 315,2
17073,feature 235,2
17073,feature 313,2
17073,feature 312,1
17073,feature 233,2
17073,feature 315,2
18245,feature 233,5
18245,feature 235,5
18245,feature 313,5
18245,feature 315,5
18245,feature 232,4
18245,feature 312,5
18245,feature 233,5
18245,feature 235,5
18245,feature 313,5
18245,feature 315,5
18245,feature 232,4
18245,feature 312,5
18245,feature 233,5
18245,feature 235,5
18245,feature 313,5
18245,feature 315,5
18245,feature 232,4
18245,feature 312,5
18245,feature 233,5
18245,feature 235,5
18245,feature 313,5
18245,feature 315,5
18245,feature 232,4
18245,feature 312,5
18245,feature 233,5
18245,feature 235,5
18245,feature 313,5
18245,feature 315,5
18245,feature 232,4
18245,feature 312,5
18245,feature 233,5
18245,feature 235,5
18245,feature 313,5
18245,feature 315,5
18245,feature 232,4
18245,feature 312,5
18431,feature 307,1
18431,feature 232,1
18431,feature 312,1
18431,feature 307,1
18431,feature 232,1
18431,feature 312,1
18431,feature 307,1
18431,feature 232,1
18431,feature 312,1
18129,feature 227,1
18129,feature 232,2
18129,feature 307,1
18129,feature 312,2
18129,feature 227,1
18129,feature 232,2
18129,feature 307,1
18129,feature 312,2
18129,feature 227,1
18129,feature 232,2
18129,feature 307,1
18129,feature 312,2
18129,feature 227,1
18129,feature 232,2
18129,feature 307,1
18129,feature 312,2
16903,feature 307,1
16903,feature 312,2
16903,feature 227,1
16903,feature 232,2
16903,feature 307,1
16903,feature 312,2
16903,feature 227,1
16903,feature 232,2
16903,feature 307,1
16903,feature 312,2
16903,feature 227,1
16903,feature 232,2
16903,feature 307,1
16903,feature 312,2
16903,feature 227,1
16903,feature 232,2
16683,feature 301,3
16932,feature 227,1
16932,feature 312,2
16932,feature 232,2
16932,feature 307,1
16932,feature 227,1
16932,feature 312,2
16932,feature 232,2
16932,feature 307,1
16932,feature 227,1
16932,feature 312,2
16932,feature 232,2
16932,feature 307,1
16932,feature 227,1
16932,feature 312,2
16932,feature 232,2
16932,feature 307,1
17413,feature 232,1
17380,feature 44,1
16908,feature 94,1
16877,feature 219,1
16877,feature 134,1
16877,feature 219,1
16877,feature 134,1
16753,feature 312,1
18515,feature 301,12
18515,feature 95,1
18515,feature 221,9
18515,feature 219,10
18515,feature 357,1
18515,feature 94,1
18515,feature 227,1
18515,feature 358,1
18515,feature 44,1
18515,feature 312,3
18515,feature 134,10
